country_code,year,life_expectancy_who
WSM,2017,71.31919095
TCD,2017,57.19066634
NPL,2018,71.10245577
COL,2019,80.54763102
DZA,2016,76.82596304
CHN,2020,74.59270397
COG,2021,62.53595701
IRL,2017,81.60361469
HUN,2017,79.13206977
MRT,2015,69.47263521
ISL,2021,81.32974057
MNE,2014,79.0747568
AUS,2020,83.36758916
COD,2015,61.90189719
TJK,2016,71.06071721
CRI,2020,82.79646099
CIV,2021,65.98000377
IRL,2019,81.93976292
UZB,2016,72.18753026
MUS,2017,77.42118235
GBR,2014,82.64678262
GAB,2017,62.06940612
STP,2020,71.25244214
IRQ,2019,75.36867662
BRA,2018,78.71434987
KAZ,2014,66.85801247
FIN,2018,81.40768747
MMR,2019,65.69415328
KGZ,2017,69.12909567
MNE,2014,74.05725478
TON,2015,72.46352791
VNM,2020,74.77582966
ZWE,2017,60.18475645
SAU,2015,76.88889936
KHM,2014,68.40636847
LKA,2019,77.45083261
COD,2019,59.67189821
ISR,2016,82.22430729
CIV,2020,66.08371022
GIN,2015,59.19807943
GNB,2015,57.5801364
NIC,2020,75.04233435
MDA,2015,71.14655162
AFG,2021,57.40378236
ZWE,2017,58.23863624
COL,2018,75.15590002
FSM,2015,65.32541233
SWZ,2019,55.74729385
AFR,2017,61.44322094
HND,2014,69.52157081
GLOBAL,2017,72.67542225
ZAF,2021,58.90287177
GHA,2017,67.78373456
GMB,2014,65.58370388
MRT,2018,69.8761338
OMN,2018,72.82473595
AGO,2019,60.3301794
IRL,2018,81.71153553
WSM,2021,70.27372108
COG,2016,62.89384902
WPR,2015,80.2284167
THA,2016,80.52110674
TGO,2018,63.07923124
NOR,2020,82.83923455
OMN,2016,73.72044163
COD,2018,61.4317933
SWZ,2017,57.47700535
KWT,2016,80.55739724
AGO,2016,61.84956314
EGY,2016,73.46421315
GNB,2020,60.95653582
PER,2014,81.5142659
MAR,2021,72.61868352
GHA,2020,68.89654355
WB_LMI,2015,66.50588099
GRD,2020,78.16934672
BEL,2015,82.86409019
BLR,2018,69.22181063
GEO,2021,75.59980816
KEN,2016,65.03249549
BEL,2019,81.60895006
IRN,2016,75.93732902
EUR,2015,77.02127407
VUT,2015,66.79010699
BHS,2021,67.3282836
SSD,2015,61.4249497
TLS,2016,69.63080032
CHN,2016,79.94363394
NZL,2021,80.36105381
MUS,2015,70.90515247
HTI,2016,62.79654412
IRL,2017,79.84300114
COD,2020,59.72715121
ARM,2017,79.13842055
GIN,2014,59.8334762
MNG,2018,75.05277135
SWE,2020,82.08200836
SVN,2018,78.18098614
MRT,2014,69.35371532
BLR,2017,79.15290374
IDN,2016,68.98955292
LBN,2015,75.88273959
MNE,2019,76.83999351
VUT,2017,63.97889237
ALB,2021,76.39089034
ISR,2017,82.38134543
MNE,2017,77.14980899
LTU,2016,74.70145984
IRQ,2014,70.22637913
NAM,2018,66.22433545
LBY,2019,71.46825386
TZA,2016,67.24867934
BOL,2018,73.57936506
AUT,2019,83.77630106
URY,2014,73.1833476
CIV,2019,66.19220788
EUR,2014,76.88838577
NOR,2016,82.11289124
CRI,2020,79.99304212
LUX,2018,80.90398198
MLI,2017,61.01919215
GNQ,2021,61.60542301
BRA,2019,78.72827056
BGD,2021,74.56256042
CYP,2017,81.86957092
EST,2021,72.82558679
SDN,2015,67.13030641
LAO,2021,68.23189407
GRD,2017,70.23845238
MRT,2017,69.81185094
SVK,2021,74.50941328
IRQ,2017,71.60611249
THA,2015,73.59516819
SLV,2018,74.65055232
ARE,2019,80.97624201
GUY,2019,65.57886304
NAM,2014,61.94948428
MKD,2019,76.92244716
AFR,2016,64.83970048
TZA,2020,67.40275668
URY,2017,80.80024565
SLV,2018,69.84388761
STP,2021,71.17810896
HRV,2016,78.28594377
MMR,2018,71.79337527
AZE,2021,70.49563595
TCD,2020,57.60120318
SVK,2014,73.25106768
IRL,2019,83.59929764
MNG,2014,73.33613101
TCD,2015,57.84629101
KAZ,2020,75.33905852
BRN,2015,75.23984156
KWT,2018,82.93662831
MMR,2019,72.04070291
JAM,2020,70.10294255
RUS,2018,77.57565528
STP,2015,70.55687146
LAO,2014,64.23525785
WB_HI,2021,79.65119873
EST,2018,73.9705578
TCD,2020,60.86584484
PRI,2015,77.11896454
SEN,2018,68.44236378
SWE,2019,82.71414637
SEAR,2015,68.45302164
MDA,2017,76.62526033
LBR,2019,64.20078315
SDN,2015,68.32706556
GLOBAL,2018,72.88886288
BLR,2014,67.78036041
SWE,2017,82.0845963
KGZ,2014,74.83150813
BGR,2014,71.01756769
LSO,2016,47.38280835
SWZ,2020,52.79745696
LKA,2018,74.02485503
CMR,2015,57.21855183
BOL,2017,73.33221997
UKR,2015,67.11975658
GRC,2018,83.23920608
JPN,2020,81.88217905
RUS,2017,72.49941608
DEU,2016,82.99511864
WB_UMI,2019,78.72237849
BRB,2020,76.9491323
MOZ,2019,61.66544035
MYS,2021,75.31574097
FRA,2018,85.04064201
DNK,2015,78.79913466
FSM,2014,68.14107831
SAU,2019,77.74939572
NZL,2016,81.73038595
GAB,2015,66.88440659
VCT,2020,72.74742918
ETH,2015,65.4238703
CIV,2019,61.18866234
UKR,2014,70.89072091
CHN,2014,79.41411702
TZA,2017,67.59644813
HND,2021,68.96309289
VUT,2016,70.48952853
GHA,2016,62.17338676
PAK,2019,66.29626655
BIH,2014,77.17772515
TON,2015,75.207595
ROU,2018,78.87413384
POL,2017,81.35287756
COL,2018,77.82372796
PRT,2015,77.92082616
HND,2017,71.27116934
MDA,2019,77.17009696
BIH,2015,76.9957646
GAB,2018,62.28017805
ATG,2021,75.20633745
PNG,2020,64.93785879
TLS,2018,66.88717233
WB_LI,2021,65.77246153
BDI,2015,60.78223173
AMR,2020,75.0691549
GAB,2021,62.68143733
TON,2017,75.43370639
PAK,2018,67.50451936
GLOBAL,2019,70.61350058
THA,2017,80.79232092
IRL,2018,80.00370369
GUY,2019,68.73185311
BIH,2021,74.84944487
PRT,2020,77.81551633
EGY,2017,68.62338728
FJI,2016,65.74268296
QAT,2019,78.489898
CUB,2019,80.1179989
IRL,2020,83.46543469
MDA,2018,76.80599236
NAM,2020,60.29997449
ATG,2021,78.41726652
TZA,2015,66.80456862
CHL,2019,81.02769155
EUR,2020,73.70769867
IRQ,2020,67.09464015
BHS,2016,72.949178
ECU,2015,79.6583026
GIN,2021,62.47833722
BHR,2021,73.81989739
ETH,2018,66.77984997
GNB,2014,57.18296664
PAN,2014,77.76557135
TTO,2020,70.09743473
CRI,2014,80.47995762
BHR,2016,76.49846405
SGP,2015,80.74656874
SEAR,2019,71.3719063
WB_HI,2014,80.53130986
TZA,2019,66.78631383
SLB,2020,65.39475136
NER,2020,60.39192551
IRN,2018,79.31031064
NLD,2020,81.40141308
TKM,2020,72.08931923
SLE,2014,56.51922394
COM,2017,67.83204139
LBR,2020,63.45657848
MNE,2017,79.98356029
BRN,2018,75.169677
HUN,2014,72.21124905
SVK,2017,80.37936483
MLI,2016,60.63666584
AZE,2017,72.21865304
DZA,2019,77.0832775
COM,2020,66.96245063
PRK,2020,75.50962043
SVN,2019,84.03714131
AUS,2018,81.16105083
GTM,2014,71.9774007
SGP,2014,80.45593495
MOZ,2018,57.94330191
TGO,2020,63.84914267
WB_HI,2014,78.00664113
WPR,2017,77.21591876
PRT,2014,77.75613843
JAM,2019,69.48005358
LAO,2021,70.50985512
TGO,2015,64.12435596
VCT,2017,70.97096597
KHM,2021,68.92399972
STP,2015,69.15776342
NLD,2020,79.84736459
IND,2021,67.30780612
MMR,2020,68.86849549
LTU,2017,70.62513607
CUB,2017,79.99965605
GRC,2017,82.86155149
FSM,2020,62.75900436
NZL,2015,79.72841359
SUR,2021,72.70139066
CUB,2020,80.10316852
KIR,2016,64.98389847
LSO,2015,48.83813559
SYC,2014,70.1611201
AUS,2019,84.57106024
RUS,2017,67.29712973
PRT,2016,77.85111819
TTO,2021,71.70712647
LSO,2014,48.68389714
PRK,2017,74.86192601
BIH,2019,79.56278757
SWZ,2015,49.12042765
FSM,2018,65.82693994
YEM,2016,65.18287712
EGY,2021,71.70874296
CIV,2016,64.3691389
MNG,2014,64.88937996
WB_HI,2017,83.03173702
HND,2020,68.64966373
GRC,2020,80.6317386
GBR,2021,78.27424872
SVK,2016,77.15076737
BWA,2019,66.94641872
TUN,2014,76.6974822
FJI,2017,65.81912778
AMR,2020,78.23072787
WB_HI,2019,80.90566753
UKR,2019,77.81051846
URY,2015,73.31110001
SAU,2017,77.30889164
ZWE,2020,59.40476255
SOM,2021,53.95143945
GEO,2018,73.81278834
KOR,2017,85.98280463
ARM,2017,75.18435169
NLD,2021,79.58002654
ARE,2021,80.01707319
BRN,2020,76.76421584
HTI,2021,62.4563858
ATG,2017,73.87715274
MAR,2015,74.08138274
IRL,2021,79.86626285
NLD,2018,81.8952079
BRN,2019,75.247916
BRN,2016,75.16462861
SLE,2016,59.62165153
ISL,2017,83.75493289
FSM,2014,62.61311924
ROU,2019,75.4603753
STP,2017,72.7353093
TJK,2014,72.02059888
AZE,2016,73.96997105
PRY,2017,72.6541426
BIH,2017,77.24910311
AUS,2017,80.83699384
PAK,2016,65.28260674
SLE,2019,59.49619885
SRB,2021,75.62155242
FIN,2021,79.00774147
DNK,2020,81.36821984
URY,2015,80.68099415
DEU,2018,82.86294343
BIH,2015,79.40983324
STP,2014,71.64448755
TUR,2020,78.96527001
LBN,2020,74.88486091
WB_LI,2018,61.50282165
SYR,2019,73.49105514
KHM,2017,66.36119743
BLR,2021,73.12324771
COD,2017,60.84101636
MUS,2021,70.13596527
CAN,2020,83.32434559
BGR,2020,77.35672966
JPN,2014,86.63316845
HUN,2019,72.98250779
FRA,2016,79.23735213
YEM,2017,65.11880582
NZL,2015,82.85067007
ROU,2017,71.52198464
URY,2019,77.01365627
SAU,2017,76.74293531
GTM,2015,69.28350085
DJI,2021,66.72945196
GUY,2014,63.34273435
PRK,2020,69.33371172
PRT,2016,80.90466136
LBN,2017,79.03043282
TJK,2015,70.64605537
ITA,2021,79.97563155
SGP,2014,84.7072633
NIC,2019,81.26525703
MMR,2020,72.26149991
GRD,2017,72.61647079
AMR,2020,72.03296141
KEN,2015,64.29968929
CZE,2015,81.32364533
NER,2015,60.57393665
ESP,2015,79.664908
VCT,2016,72.98153488
MYS,2018,76.8111383
BOL,2015,72.83685961
OMN,2019,73.09120361
ZAF,2018,61.98056984
ISR,2015,81.91113219
BHS,2016,69.73968403
NLD,2014,83.01618306
ARE,2016,81.62649278
GLOBAL,2021,73.95752418
CIV,2014,62.82710798
SEAR,2014,71.58713608
CYP,2021,79.86614933
ZMB,2019,59.43027143
WB_LI,2019,66.34303771
COL,2021,74.53297363
ZAF,2021,61.49918805
SUR,2021,66.95530318
AFG,2015,59.28589499
VEN,2016,72.39034431
CRI,2017,77.76265939
MDV,2018,80.68951328
EST,2020,74.32530498
FIN,2016,78.3839793
NIC,2021,75.02796138
COM,2015,67.42647275
COG,2014,61.64003199
BWA,2021,61.23119159
MDG,2018,62.72056269
NGA,2021,63.3974984
BEN,2020,61.88609828
LKA,2021,77.22895472
BLR,2017,69.07070262
NER,2017,60.22725166
MUS,2017,70.93443016
SEAR,2021,70.27694536
OMN,2017,77.81999886
EGY,2016,70.7024138
STP,2015,71.96344887
AGO,2018,60.09063423
MLT,2015,79.71275473
MWI,2021,65.2695226
DZA,2021,75.97765182
ALB,2019,76.17478761
MEX,2021,67.20090462
SLV,2019,78.73287473
PRK,2020,72.37904945
SLB,2019,63.37339005
ZWE,2019,61.01709079
NLD,2015,79.66832648
NGA,2020,61.3214764
MAR,2019,73.7488551
NGA,2020,62.83540426
TGO,2017,60.07945699
ARG,2015,76.5300965
HTI,2015,62.79724253
CAN,2019,82.0216251
RWA,2018,69.45859557
ATG,2020,75.6003712
CAF,2021,52.30772755
ZMB,2014,57.83951169
TKM,2016,72.3890368
VEN,2019,72.71401189
HTI,2018,63.04941586
ECU,2018,77.46907136
MYS,2015,74.27826363
UGA,2015,60.69544647
BRA,2020,77.64812595
CYP,2016,81.7149767
BGD,2014,71.59016713
IRL,2016,79.60073964
BTN,2021,73.9272062
NZL,2021,82.20149177
NLD,2018,80.44074785
WB_HI,2016,80.5831754
LBN,2016,81.09487739
CUB,2017,75.39761629
SWZ,2021,57.86551153
IRL,2014,79.12513616
DOM,2019,70.87113068
THA,2014,80.16372399
CHN,2018,77.14021145
LBN,2021,71.2497976
CUB,2019,75.29554064
CRI,2017,80.19506162
BOL,2019,72.91976198
RWA,2017,67.42986245
BRB,2014,77.33191812
TKM,2014,65.29539788
EGY,2016,68.04467872
KIR,2018,60.74880481
POL,2018,77.56054122
UKR,2018,77.55942717
KGZ,2018,73.2888512
BEN,2014,64.77082808
WB_HI,2021,77.07009971
PRY,2021,70.27080999
SEN,2017,69.6142009
TLS,2018,68.36839208
WPR,2015,73.74212766
DZA,2019,76.54768313
BWA,2018,64.53046521
JPN,2021,81.70918457
KOR,2014,82.15999534
SOM,2021,56.33251904
BLR,2018,74.34647413
ISR,2017,80.42485956
SVK,2015,76.59625031
TCD,2016,58.31677511
VCT,2019,75.8185623
GHA,2018,62.98372908
BLZ,2015,71.50932181
KOR,2016,82.73176167
SWE,2014,80.18837075
FJI,2019,65.78440631
EUR,2020,80.10651148
PER,2015,80.33747677
CZE,2016,81.77304309
KIR,2018,56.85773451
LBY,2016,70.24101805
AUT,2019,79.44882171
FJI,2017,67.87169424
WPR,2018,74.38635805
KEN,2014,63.63694431
SLE,2017,59.15812369
LVA,2015,79.32762248
SVK,2021,78.01092046
TGO,2016,62.01053382
SRB,2019,75.91665371
BRN,2019,76.67529662
KOR,2021,80.70510387
KOR,2018,80.0322931
THA,2014,76.7567559
TUN,2021,71.51194223
ARE,2020,78.942729
MAR,2019,74.64020752
SAU,2015,77.83831259
GHA,2021,66.10178519
DZA,2016,75.94902764
LTU,2016,79.91128117
BGR,2017,78.23738669
SVN,2020,83.04600729
BGR,2020,69.90852051
TCD,2018,60.46036283
SEAR,2014,67.9836846
SUR,2018,73.08581977
BRN,2018,77.69700076
MAR,2018,73.60592779
AFR,2014,60.06739891
IND,2016,69.7812294
PRY,2014,72.63920332
HUN,2019,76.33548535
CHL,2017,80.65876294
IDN,2014,72.06712845
SEAR,2015,70.14297402
SWZ,2020,55.96824586
DOM,2016,73.33430363
KWT,2014,81.88077916
COM,2016,66.64825827
USA,2020,76.89250856
UKR,2015,76.95237122
PAK,2021,66.93027447
GUY,2019,71.99458988
KOR,2021,86.65826663
VCT,2014,75.27792788
FIN,2018,78.83377946
KGZ,2016,76.12119222
LCA,2019,76.11613744
ISL,2018,80.95040845
PAK,2014,65.39254995
COM,2021,66.30130833
TCD,2015,59.36739725
KEN,2017,63.14667616
AZE,2014,72.71925019
KHM,2016,66.11978341
RUS,2020,66.44551242
MDA,2014,74.96791968
MLT,2019,82.14647613
GBR,2015,80.65863594
IRN,2018,77.69013655
NOR,2017,83.85319773
NOR,2021,84.25269756
BDI,2017,63.68241574
BFA,2017,64.25038535
NAM,2014,58.78644359
MDA,2018,72.90339608
IND,2020,72.17767618
NIC,2014,80.1620285
GNB,2018,58.6003654
GLOBAL,2016,72.43889094
RWA,2021,67.54213882
WSM,2018,68.86020051
FIN,2015,81.19884704
GNB,2019,58.97631495
BRB,2018,77.54119643
NOR,2019,82.65752051
SVN,2021,80.41495666
ISL,2018,82.37332681
KWT,2018,86.51647144
JPN,2016,84.15707196
ARE,2014,80.34690947
VEN,2014,78.35909396
GMB,2016,64.05468717
MYS,2016,76.65584201
JOR,2017,79.343833
GRD,2015,72.54736101
SSD,2019,56.78408521
IRL,2016,83.19196605
HUN,2014,79.13408499
MKD,2014,77.30498783
MOZ,2017,54.21281746
GHA,2016,64.70727537
COM,2018,69.32667108
TUR,2016,74.0564483
AZE,2017,74.6254737
CMR,2019,62.02612874
TTO,2019,74.09327397
QAT,2021,77.97981478
RUS,2021,70.017337
BIH,2017,79.54592201
BWA,2016,60.87086177
WB_UMI,2016,78.16909549
DOM,2018,76.91716418
ATG,2016,77.07363888
ZAF,2017,61.41356176
TTO,2020,77.27341491
SLV,2015,77.59774169
FJI,2020,65.38696561
USA,2016,78.55677254
SLE,2021,61.0228635
MLT,2015,83.57887599
KIR,2017,58.55023927
TZA,2014,64.69269786
TJK,2019,75.37171528
FSM,2018,63.15931281
CAF,2018,52.13733768
UGA,2019,66.0878394
GLOBAL,2017,75.27037083
DEU,2014,78.40633032
PRY,2014,78.12018519
UGA,2021,65.98577935
TTO,2014,71.31400746
SAU,2016,76.38082243
UGA,2020,62.97512029
SEN,2015,68.84372018
BHS,2021,70.43274063
MAR,2021,73.71494086
MWI,2020,66.28594441
PSE,2021,73.49178033
KAZ,2021,70.27511981
DNK,2021,81.18400442
BRB,2015,76.29023437
BEL,2018,83.33902344
AFR,2015,62.45046693
BLR,2015,78.75905502
SLB,2019,68.28887157
ARM,2018,79.54943252
SWE,2014,83.63062684
BRA,2015,78.14284375
MKD,2019,76.25125293
BOL,2017,72.44784311
BLZ,2018,77.26829242
JPN,2015,81.09401192
AUS,2014,84.21590932
MAR,2018,74.46481202
SWE,2015,83.49809484
BIH,2021,77.19796586
CHE,2018,83.28963498
BFA,2021,64.64478922
KIR,2015,64.89414869
LVA,2014,69.26903836
USA,2019,80.98396342
ISL,2021,82.57766731
ROU,2020,74.09623224
BRN,2021,75.33717722
MYS,2020,76.78965822
BFA,2019,60.07525883
LKA,2017,76.91196371
ERI,2019,61.00063353
DNK,2018,80.82345271
CPV,2018,69.51127652
WPR,2016,80.37721606
BEL,2017,78.90220538
TGO,2015,59.17856713
PRI,2019,76.85974899
SEAR,2021,68.36682977
NGA,2017,63.85902128
ZWE,2015,57.4934476
OMN,2018,74.96470035
SWE,2018,80.6115298
GRD,2014,70.09558343
TLS,2017,66.77045129
LTU,2018,80.42896156
COG,2018,63.39723103
AUT,2016,81.38820091
ESP,2016,85.35675646
KIR,2019,58.90203138
NGA,2014,61.37523759
CHN,2018,80.21740435
AGO,2015,59.10065943
TUR,2016,79.27209558
CMR,2019,64.05693974
BHS,2019,68.08192587
BHR,2017,75.71095601
AMR,2015,76.79070798
MRT,2016,69.65770027
MWI,2018,65.81692003
GRC,2018,78.86212624
PAK,2014,64.60239791
WB_HI,2020,82.58365002
DJI,2016,62.71140369
RWA,2019,67.75562916
MWI,2016,62.19781015
LCA,2015,80.08038622
CHE,2015,84.49934449
HTI,2020,63.41051389
MDV,2019,76.85564291
STP,2020,69.52207593
CHN,2015,73.67235597
GAB,2014,61.29616305
BFA,2020,62.92621842
GIN,2020,62.53887597
MMR,2018,65.45431478
UZB,2019,74.28109295
NIC,2020,78.45328612
CRI,2019,82.7107149
GHA,2017,65.08594377
IRL,2017,83.34781302
TGO,2018,60.58271115
IRN,2017,76.07240319
AUS,2019,80.72082576
SWE,2017,83.64353349
EMR,2016,67.55741192
TZA,2014,63.15051286
GTM,2017,75.34828942
BIH,2020,75.70792926
ZAF,2015,63.26267522
MLI,2015,59.6245109
TGO,2014,58.73253843
SUR,2017,73.2092718
QAT,2017,79.44443214
JAM,2017,72.33086714
BRA,2016,74.56188231
TJK,2021,70.17277981
ARE,2015,81.49214227
MYS,2020,75.49789046
KIR,2019,65.3155931
LBN,2018,81.50627123
LBN,2019,79.28679608
SAU,2018,76.81092084
BFA,2014,57.95914275
CZE,2015,78.48257933
MRT,2021,68.86843813
TGO,2014,63.7157013
CIV,2017,62.27592918
GTM,2016,74.93960817
MDA,2014,71.10984715
LBR,2017,62.62958569
WB_LI,2018,65.93984726
GUY,2018,68.74661773
COG,2019,62.42600872
TGO,2016,64.63397848
POL,2017,73.7301524
WB_HI,2016,78.10185153
AUS,2018,84.8774952
COL,2020,79.28292183
YEM,2020,69.4401025
LBY,2014,72.6011445
LCA,2021,68.00482152
COD,2020,62.03594732
HND,2021,67.43758929
AMR,2018,74.29790567
KGZ,2014,66.9780956
ESP,2020,84.51405232
MDA,2017,68.95306446
ETH,2016,69.32318048
LVA,2017,70.09862456
TON,2019,70.37704437
DJI,2019,65.43875202
EGY,2017,71.25138812
EGY,2020,70.12068297
HRV,2019,75.58179922
AUT,2021,78.65945841
ETH,2021,65.9619146
MEX,2021,70.83258685
SLV,2020,72.06392712
AZE,2015,75.53887692
BLZ,2016,74.39638983
LBY,2015,75.26455363
BRA,2014,78.14548496
SGP,2018,83.50811882
THA,2015,76.97043175
ITA,2016,82.86744999
MYS,2019,76.98993328
MOZ,2020,55.54599774
MOZ,2017,60.53843597
MMR,2016,67.8624826
LKA,2017,79.86196019
ERI,2015,65.46309637
IND,2021,65.77192893
CHE,2016,84.81955477
RUS,2017,77.45199171
SYC,2018,73.08090426
WB_LMI,2018,67.43947437
RUS,2016,66.25089592
BLR,2020,67.78434164
ARE,2021,78.30645695
VEN,2016,67.93399784
DJI,2019,63.63353793
CHL,2018,78.56749552
MMR,2016,64.7503137
BFA,2018,59.90986612
WPR,2019,74.51331437
AMR,2015,79.46168065
TCD,2021,57.53495751
LAO,2020,68.74340275
GNB,2017,58.3521892
WSM,2018,71.41404909
BEN,2019,61.76220363
LTU,2020,74.89538008
SYR,2016,60.12484476
WB_LMI,2017,67.20327507
SYR,2017,59.23626681
MRT,2020,68.23485472
BTN,2014,71.90211137
DOM,2015,69.94614966
YEM,2020,66.51267259
GLOBAL,2016,69.88453447
EUR,2015,80.24968729
ARG,2017,79.5931731
MLI,2016,61.09241624
AFG,2020,61.68773538
ARE,2017,81.82099841
THA,2021,75.29014364
AFR,2021,65.37137734
CAN,2016,79.85222647
BGD,2016,74.6002018
CHE,2014,82.84919576
ECU,2014,76.8969622
FIN,2017,81.32143707
BGD,2015,74.34652618
USA,2019,76.53353103
GLOBAL,2019,73.12337447
LAO,2016,65.12494243
KIR,2015,61.68537375
EMR,2018,68.25268972
KHM,2015,65.84405025
CIV,2018,62.90790762
MAR,2014,72.33786388
ZAF,2014,62.78312708
DJI,2017,63.03560799
GUY,2020,66.93943966
TTO,2014,77.2773763
ARM,2016,78.45614722
LTU,2018,75.75173506
HUN,2021,74.39546955
GAB,2021,67.91844591
GNQ,2018,59.86844272
BWA,2021,59.22470805
SSD,2017,58.88284459
NLD,2019,83.76002655
BFA,2015,58.4446628
MLI,2020,60.68307035
SEN,2014,65.36987228
CIV,2020,63.31088991
JOR,2021,75.64973596
COD,2016,62.4336055
MLT,2020,82.01477782
SSD,2016,59.18616055
TKM,2018,69.07787312
BEL,2016,78.70422516
LUX,2015,84.34910753
KOR,2016,79.52891431
CYP,2019,82.17744701
KGZ,2015,67.83552042
GIN,2015,60.45562596
ARG,2020,79.37590919
IRQ,2021,68.889713
BRB,2016,75.13761161
KAZ,2019,77.19851933
WB_HI,2019,78.48015696
GHA,2015,66.96885467
CAN,2015,83.4800047
BLR,2015,68.50925628
ETH,2017,68.0726745
LCA,2020,79.55474362
ALB,2020,79.02439276
LUX,2019,82.80168339
AZE,2020,75.46412199
GMB,2019,66.97529172
MEX,2020,67.11552638
POL,2019,77.72984544
CHL,2014,77.3376288
VNM,2014,68.61113267
PSE,2016,74.99064876
YEM,2018,69.82911209
CHE,2020,80.81707599
KEN,2015,61.87347295
ROU,2016,78.74772283
GIN,2017,58.96117199
MLI,2021,62.28961652
SEAR,2021,66.59948962
FSM,2020,68.83850276
TTO,2016,76.91267263
ZAF,2019,68.84884833
YEM,2021,63.08852618
MDV,2019,75.44939578
SAU,2016,77.43942824
RUS,2020,71.37748039
BLR,2019,79.65554048
COG,2016,62.56582962
PRK,2021,69.75508488
IRQ,2021,71.46632369
IND,2014,70.63601437
SSD,2018,60.96825914
BRB,2017,76.33626177
TZA,2016,65.60342077
MEX,2017,72.98208505
DJI,2014,63.51525954
JOR,2019,79.7854181
ARE,2020,82.16458713
BRB,2016,77.42883762
MUS,2019,77.42885789
PRI,2018,80.71857467
NAM,2019,59.98828346
PRK,2015,74.27300868
SUR,2021,69.78412349
SSD,2020,61.25040383
SOM,2019,52.8661225
MNE,2016,79.80532006
PRK,2019,72.31891378
COM,2015,66.38946477
CHN,2015,79.76158119
COG,2015,62.05475682
CHN,2014,73.39094171
KGZ,2016,72.67043609
KAZ,2019,68.84461035
SWZ,2018,51.47181775
UGA,2020,66.29850916
KIR,2019,62.13784891
RWA,2016,69.00521665
GUY,2015,66.95276619
HTI,2014,62.05144178
MWI,2015,61.82512095
UGA,2016,61.19672436
SVN,2015,80.46318817
ISL,2016,80.70490222
CHN,2020,80.74214242
ZWE,2020,57.11263941
THA,2019,73.3049176
SVN,2018,83.68821663
BOL,2016,73.10708658
SLE,2018,59.8662114
KWT,2019,82.50221054
UZB,2014,66.49945994
EST,2015,77.63428878
ERI,2018,66.27962047
NIC,2018,78.45090354
WB_UMI,2017,72.2996712
WB_LI,2015,62.58328954
ETH,2020,68.79596101
NIC,2019,76.29703806
SWE,2017,80.50176231
AFR,2019,66.07876409
GHA,2014,63.96496972
PRI,2016,80.23535619
LBY,2017,71.04287399
BEL,2021,79.28523112
EST,2017,73.71208609
SGP,2021,83.85708962
BIH,2014,79.59395832
GNQ,2014,61.53172347
GNB,2021,58.62801846
SSD,2015,59.27637583
TJK,2021,71.814877
ROU,2015,74.90936922
ARM,2020,76.1565204
BHR,2021,74.38371772
MLI,2020,62.25685245
SLB,2014,62.67220407
NPL,2021,71.79351837
BOL,2015,71.94895895
USA,2016,80.76654854
NPL,2014,70.19243321
LSO,2017,54.02306265
CAF,2019,52.93260744
ECU,2017,79.77389964
TUR,2015,74.04816793
JPN,2016,81.29287195
SDN,2017,69.04016145
ARE,2019,82.29087408
MOZ,2019,55.38510307
MYS,2019,72.7078106
URY,2017,73.66248946
LAO,2014,66.43037564
AZE,2019,75.79966602
SWZ,2014,50.93411451
COM,2019,66.80228997
POL,2020,76.38788167
MUS,2020,76.98975453
ZWE,2015,55.45128142
TLS,2017,69.80293219
KGZ,2015,71.54340028
TGO,2021,61.53856479
TJK,2015,72.37216019
AGO,2018,62.27158067
BGD,2020,74.97064162
COL,2015,74.67869181
AUS,2018,83.02313357
FSM,2021,62.98522647
KEN,2014,61.21060467
GLOBAL,2020,72.45043871
BGD,2019,73.94958231
AUS,2015,82.287472
GIN,2014,57.2708531
EGY,2018,73.96766897
KGZ,2021,75.75667891
MOZ,2014,52.34801673
LBR,2018,63.8532143
ISR,2014,79.12226763
SEN,2016,69.24295884
DZA,2017,76.97853692
MNE,2020,72.44691951
IND,2021,69.01961502
BLZ,2014,76.9934345
IRQ,2015,71.00605468
LKA,2015,79.52421201
GLOBAL,2018,75.47155884
NZL,2019,83.43149082
MDV,2020,77.92510776
POL,2020,72.43489549
COM,2018,67.08645497
SGP,2018,81.40217394
MLI,2017,60.56503511
NIC,2021,72.2627673
BFA,2020,60.30762413
SUR,2016,73.09259708
LKA,2020,83.14918447
SDN,2014,66.91577244
HTI,2017,63.64842226
BLR,2016,73.8924593
GAB,2014,63.76784225
LBY,2020,75.04391073
EGY,2019,74.30094919
CAF,2018,49.38506602
AUT,2017,79.19820665
MDV,2019,74.40609129
CRI,2018,80.28882351
LBR,2020,64.4186233
UGA,2018,62.37506545
VNM,2021,73.7965773
LBY,2021,72.17844009
JOR,2017,79.14251842
MDG,2019,62.82869781
ARE,2016,80.78348374
GAB,2016,67.14617596
LCA,2021,74.47416901
EMR,2020,70.70658762
THA,2016,73.56317676
IRQ,2018,75.52278497
GRD,2017,75.43055828
SOM,2020,55.12925544
JAM,2018,72.51790169
CIV,2018,60.59000912
PRI,2017,75.01798396
COD,2017,62.96964685
LTU,2015,74.36612877
PER,2021,71.66727055
USA,2015,80.75563252
ARG,2015,79.64282914
MNG,2020,68.50318766
STP,2016,70.89699364
GIN,2016,61.09590126
NZL,2018,81.75540508
NER,2020,61.55936468
SLV,2014,69.45516613
BGD,2020,71.66716678
